area1,area2,nx,ny,longitude,latitude
인천광역시,부평구,56,125,126.7384861,37.50897222
인천광역시,부평구,56,125,126.7391083,37.4827
인천광역시,부평구,56,125,126.7392222,37.492
인천광역시,부평구,56,125,126.737,37.50156389
인천광역시,부평구,56,125,126.7489778,37.48156667
인천광역시,부평구,55,125,126.6982,37.47297222
인천광역시,부평구,55,125,126.7101306,37.471
인천광역시,계양구,56,126,126.7397528,37.53479167
인천광역시,계양구,55,126,126.7142222,37.52960556
인천광역시,계양구,55,126,126.7118639,37.52223333
인천광역시,계양구,55,126,126.726575,37.54010833
인천광역시,계양구,56,126,126.7292639,37.54462222
인천광역시,계양구,56,126,126.7311333,37.53392778
인천광역시,계양구,56,126,126.7438972,37.53178333
인천광역시,계양구,56,126,126.7318861,37.52791944
인천광역시,계양구,55,126,126.7260667,37.53008889
인천광역시,계양구,56,126,126.7385528,37.52523889
인천광역시,계양구,56,127,126.7362417,37.57410278
인천광역시,계양구,56,126,126.7391667,37.54095556
인천광역시,계양구,56,127,126.7604,37.55916667
인천광역시,서구,55,126,126.6782,37.54269167
인천광역시,서구,55,127,126.6757083,37.56166111
인천광역시,서구,55,126,126.6802667,37.546225
인천광역시,서구,54,126,126.653834,37.53197235
인천광역시,서구,54,126,126.6410139,37.53196667
인천광역시,서구,54,126,126.6295261,37.5246933
인천광역시,서구,55,126,126.6765333,37.52044722
인천광역시,서구,55,126,126.6798333,37.52355278
인천광역시,서구,55,125,126.6799194,37.51271944
인천광역시,서구,55,125,126.6767972,37.50835556
인천광역시,서구,55,125,126.6766972,37.49981111
인천광역시,서구,55,125,126.680375,37.50541944
인천광역시,서구,55,125,126.6743528,37.51179722
인천광역시,서구,55,125,126.6750972,37.49111389
인천광역시,서구,55,125,126.6869528,37.48805
인천광역시,서구,55,125,126.6818778,37.48965278
인천광역시,서구,55,125,126.6856861,37.48462222
인천광역시,서구,54,127,126.663375,37.59938056
인천광역시,서구,55,128,126.6909778,37.61436111
인천광역시,서구,55,127,126.6998444,37.59111389
인천광역시,서구,55,127,126.6773111,37.59117222
인천광역시,서구,54,127,126.637152,37.597691
인천광역시,서구,54,127,126.6613294,37.5929616
인천광역시,서구,55,127,126.7156,37.594
인천광역시,강화군,51,130,126.49,37.74385833
인천광역시,강화군,51,131,126.4855972,37.74554167
인천광역시,강화군,51,130,126.4868861,37.71050556
인천광역시,강화군,51,129,126.4824194,37.68385556
인천광역시,강화군,51,128,126.4931667,37.637825
인천광역시,강화군,50,128,126.4222778,37.62890833
인천광역시,강화군,50,129,126.4241556,37.65998611
인천광역시,강화군,50,130,126.3918861,37.7166
인천광역시,강화군,50,131,126.4136417,37.77193889
인천광역시,강화군,50,132,126.4102194,37.795825
인천광역시,강화군,51,131,126.4654417,37.761775
인천광역시,강화군,48,131,126.2826111,37.77744167
인천광역시,강화군,49,130,126.322875,37.70068056
인천광역시,강화군,47,128,126.2421083,37.64758056
인천광역시,옹진군,54,124,126.6388889,37.443725
인천광역시,옹진군,50,126,126.4291333,37.529675
인천광역시,옹진군,21,135,124.7186911,37.9741764
인천광역시,옹진군,21,132,124.7141,37.8256
인천광역시,옹진군,46,119,126.1488889,37.22358056
인천광역시,옹진군,51,120,126.4859111,37.25293889
인천광역시,옹진군,48,120,126.3132194,37.24825
인천광역시,옹진군,38,129,125.7041083,37.66238889
광주광역시,,58,74,126.8533639,35.156975
광주광역시,동구,60,74,126.9251778,35.1431
광주광역시,동구,59,74,126.9193778,35.14628611
광주광역시,동구,60,74,126.9272444,35.14811389
광주광역시,동구,59,74,126.9216417,35.15545278
광주광역시,동구,60,74,126.9254417,35.15505278
광주광역시,동구,60,74,126.9327778,35.15425556
광주광역시,동구,60,74,126.9382,35.15151111
광주광역시,동구,60,74,126.9348333,35.14588611
광주광역시,동구,60,74,126.936575,35.14490556
광주광역시,동구,60,74,126.9252194,35.14185833
광주광역시,동구,60,74,126.9262639,35.13137222
광주광역시,동구,60,74,126.9356111,35.12938889
광주광역시,동구,60,73,126.9330222,35.11605556
광주광역시,동구,60,73,126.9348528,35.11743889
광주광역시,서구,59,74,126.8934111,35.14948333
광주광역시,서구,59,74,126.9029083,35.15172778
광주광역시,서구,59,74,126.8962222,35.15431389
광주광역시,서구,59,74,126.8917778,35.15361111
광주광역시,서구,59,74,126.8923111,35.14731111
광주광역시,서구,59,74,126.882375,35.16133889
광주광역시,서구,58,74,126.8540194,35.16224444
광주광역시,서구,58,74,126.8451778,35.14699167
광주광역시,서구,59,74,126.8694528,35.15068333
광주광역시,서구,58,74,126.8684444,35.14341111
광주광역시,서구,59,74,126.8798,35.15311389
광주광역시,서구,59,74,126.8844444,35.14252222
광주광역시,서구,59,74,126.8789528,35.14041389
광주광역시,서구,59,74,126.8759556,35.13879722
광주광역시,서구,58,73,126.8322861,35.11143611
광주광역시,서구,58,74,126.8591889,35.13208333
광주광역시,서구,58,74,126.8609111,35.12908889
광주광역시,서구,59,74,126.8806861,35.121725
광주광역시,서구,58,75,126.864704,35.17129
광주광역시,남구,59,73,126.9101444,35.11903611
광주광역시,남구,59,74,126.9177333,35.13384167
광주광역시,남구,59,74,126.9203556,35.13128056
광주광역시,남구,59,74,126.9240667,35.12886389
광주광역시,남구,59,74,126.9130639,35.12747778
광주광역시,남구,59,73,126.9158333,35.12044444
광주광역시,남구,59,74,126.9099556,35.14271389
광주광역시,남구,59,74,126.9046889,35.144475
광주광역시,남구,59,74,126.8929083,35.14361667
광주광역시,남구,59,74,126.8945972,35.13709167
광주광역시,남구,59,74,126.9059778,35.135175
광주광역시,남구,59,74,126.9043861,35.13302222
광주광역시,남구,59,74,126.8954889,35.12891111
광주광역시,남구,59,74,126.8962083,35.13159722
광주광역시,남구,59,73,126.8985664,35.11245699
광주광역시,남구,59,73,126.9006444,35.10936389
광주광역시,남구,59,73,126.8792889,35.108425
광주광역시,남구,58,73,126.8360667,35.07825556
광주광역시,북구,59,75,126.9141222,35.171125
광주광역시,북구,59,74,126.9160111,35.15857222
광주광역시,북구,59,74,126.9112972,35.16520833
광주광역시,북구,59,75,126.9192083,35.16920278
광주광역시,북구,59,74,126.9082528,35.154375
광주광역시,북구,59,74,126.8963306,35.16276944
광주광역시,북구,59,74,126.9007528,35.164375
광주광역시,북구,59,75,126.9033083,35.17730556
광주광역시,북구,59,75,126.8764778,35.17178889
광주광역시,북구,59,75,126.8847528,35.17097222
광주광역시,북구,59,75,126.8764306,35.179675
광주광역시,북구,58,75,126.8686,35.18388056
광주광역시,북구,59,75,126.9230222,35.16724167
광주광역시,북구,60,74,126.9251306,35.16144167
광주광역시,북구,60,75,126.9389194,35.17843889
광주광역시,북구,59,75,126.9237,35.18369444
광주광역시,북구,59,75,126.9240194,35.18121944
광주광역시,북구,60,75,126.9309861,35.16796111
광주광역시,북구,60,75,126.934075,35.17104167
광주광역시,북구,60,74,126.9368306,35.15995278
광주광역시,북구,59,75,126.9016,35.19620833
광주광역시,북구,59,75,126.8994667,35.20295556
광주광역시,북구,59,75,126.8941889,35.186425
광주광역시,북구,59,75,126.91,35.18611944
광주광역시,북구,59,75,126.9026222,35.18701389
광주광역시,북구,60,75,126.9520417,35.21191944
광주광역시,북구,59,76,126.8837,35.21985
광주광역시,북구,59,76,126.879628,35.20917073
광주광역시,북구,58,75,126.8629158,35.2064889
광주광역시,광산구,57,74,126.7957889,35.13642778
광주광역시,광산구,57,74,126.8008,35.13772222
광주광역시,광산구,57,74,126.7967083,35.13597778
광주광역시,광산구,57,74,126.7936,35.12631111
광주광역시,광산구,57,74,126.8027444,35.14210278
광주광역시,광산구,57,74,126.7971972,35.13944167
광주광역시,광산구,57,74,126.8115333,35.15474167
광주광역시,광산구,57,75,126.8119333,35.16881111
광주광역시,광산구,57,75,126.8098667,35.17130278
광주광역시,광산구,58,76,126.8264194,35.21896389
광주광역시,광산구,58,76,126.8442444,35.21652778
광주광역시,광산구,58,76,126.845475,35.21324722
광주광역시,광산구,58,75,126.8296417,35.17851111
광주광역시,광산구,58,75,126.8238556,35.17034722
광주광역시,광산구,58,75,126.825751,35.1971
광주광역시,광산구,57,75,126.7960861,35.181875
광주광역시,광산구,56,76,126.7468111,35.21656389
광주광역시,광산구,57,73,126.7741333,35.09560833
광주광역시,광산구,57,73,126.7623333,35.12167222
광주광역시,광산구,55,74,126.6996083,35.15911667
광주광역시,광산구,56,75,126.730875,35.17769722
광주광역시,광산구,58,75,126.8407192,35.195582
대전광역시,,67,100,127.3865667,36.34711944
대전광역시,동구,68,100,127.4348528,36.32413333
대전광역시,동구,68,100,127.4311,36.32891944
대전광역시,동구,68,100,127.4438639,36.31408056
대전광역시,동구,68,100,127.437938,36.323425
대전광역시,동구,69,100,127.4598528,36.31440278
대전광역시,동구,69,100,127.4595083,36.31746111
대전광역시,동구,69,100,127.4636,36.32515833
대전광역시,동구,68,100,127.4478667,36.32541667
대전광역시,동구,68,100,127.4512417,36.33246111
대전광역시,동구,68,100,127.4435778,36.34408889
대전광역시,동구,68,100,127.4495083,36.34611111
대전광역시,동구,68,101,127.4344111,36.35510556
대전광역시,동구,68,100,127.4374361,36.3445416
대전광역시,동구,68,100,127.4254556,36.34403611
대전광역시,동구,68,100,127.4221987,36.3405954
대전광역시,동구,69,100,127.4947306,36.34064722
대전광역시,동구,69,99,127.469975,36.278625
대전광역시,중구,68,100,127.4231111,36.32263056
대전광역시,중구,68,100,127.4204,36.32484444
대전광역시,중구,68,100,127.4146222,36.33145
대전광역시,중구,68,100,127.412426,36.33890382
대전광역시,중구,68,100,127.4280306,36.31739722
대전광역시,중구,68,100,127.4400556,36.31327222
대전광역시,중구,68,99,127.4445333,36.30672778
대전광역시,중구,68,100,127.426975,36.31471389
대전광역시,중구,68,100,127.4358222,36.31127222
대전광역시,중구,68,100,127.412475,36.32256944
대전광역시,중구,68,100,127.4059222,36.3226
대전광역시,중구,68,100,127.3991667,36.32323056
대전광역시,중구,67,100,127.395,36.318325
대전광역시,중구,67,100,127.3973667,36.31213611
대전광역시,중구,68,100,127.4013306,36.31248333
대전광역시,중구,68,100,127.4086417,36.31242778
대전광역시,중구,68,99,127.4013444,36.30478889
대전광역시,중구,67,99,127.3882194,36.30243611
대전광역시,서구,67,100,127.385775,36.35248333
대전광역시,서구,67,99,127.3759778,36.30383333
대전광역시,서구,67,100,127.3831861,36.31306389
대전광역시,서구,67,100,127.3757083,36.30983056
대전광역시,서구,67,99,127.3688639,36.30154722
대전광역시,서구,67,100,127.3888889,36.32291667
대전광역시,서구,67,100,127.3963889,36.33369444
대전광역시,서구,67,100,127.3972639,36.34366944
대전광역시,서구,67,100,127.3841417,36.33425833
대전광역시,서구,67,100,127.3873528,36.32715
대전광역시,서구,67,100,127.3795083,36.32925833
대전광역시,서구,67,100,127.369975,36.34974444
대전광역시,서구,67,100,127.3770222,36.34375556
대전광역시,서구,67,100,127.3597306,36.35175833
대전광역시,서구,67,101,127.3762333,36.36063056
대전광역시,서구,67,101,127.369,36.35736111
대전광역시,서구,67,99,127.3514111,36.30061667
대전광역시,서구,67,100,127.3467324,36.32361794
대전광역시,서구,66,99,127.3394,36.30091111
대전광역시,서구,66,99,127.3372222,36.29621111
대전광역시,서구,67,98,127.3437639,36.25293056
대전광역시,서구,67,100,127.3879417,36.34951944
대전광역시,서구,67,100,127.3856528,36.35084722
대전광역시,서구,67,101,127.3771306,36.36462778
대전광역시,서구,68,101,127.4000006,36.3534312
대전광역시,유성구,67,101,127.3583417,36.35936667
대전광역시,유성구,66,99,127.3186,36.29685
대전광역시,유성구,66,100,127.3087298,36.34113969
대전광역시,유성구,66,100,127.3346913,36.34679453
대전광역시,유성구,66,100,127.3411111,36.35025556
대전광역시,유성구,66,101,127.3390417,36.35722778
대전광역시,유성구,66,101,127.3205556,36.36533056
대전광역시,유성구,66,101,127.3139111,36.38858056
대전광역시,유성구,66,101,127.307896,36.386791
대전광역시,유성구,67,101,127.3495333,36.38625
대전광역시,유성구,68,101,127.4025306,36.39702778
대전광역시,유성구,67,102,127.3859222,36.43746944
대전광역시,유성구,68,101,127.3887774,36.42316994
대전광역시,유성구,67,100,127.343296,36.342146
대전광역시,대덕구,68,100,127.4176861,36.34379444
대전광역시,대덕구,68,100,127.411975,36.35083333
대전광역시,대덕구,68,101,127.4134639,36.36345
대전광역시,대덕구,68,101,127.4236,36.37333333
대전광역시,대덕구,68,100,127.4520222,36.35201389
대전광역시,대덕구,68,101,127.4420333,36.36272222
대전광역시,대덕구,68,101,127.4285528,36.35772222
대전광역시,대덕구,68,103,127.4312083,36.44878889
대전광역시,대덕구,68,102,127.427875,36.44519444
대전광역시,대덕구,68,102,127.429075,36.43734444
대전광역시,대덕구,68,102,127.4143306,36.445575
대전광역시,대덕구,68,101,127.4288972,36.36790556
대전광역시,대덕구,68,101,127.4329083,36.36431944
울산광역시,,102,84,129.3136889,35.53540833
울산광역시,중구,102,84,129.334875,35.56634167
울산광역시,중구,102,84,129.3369861,35.55231944
울산광역시,중구,102,84,129.3439111,35.55338611
울산광역시,중구,102,84,129.3430972,35.56030556
울산광역시,중구,102,84,129.3293444,35.55999167
울산광역시,중구,102,84,129.3364667,35.56293056
울산광역시,중구,102,84,129.32405,35.557542
울산광역시,중구,102,84,129.3146417,35.55173611
울산광역시,중구,102,84,129.3067306,35.55351667
울산광역시,중구,101,84,129.2779889,35.5533
울산광역시,중구,102,84,129.3488556,35.56701111
울산광역시,중구,102,85,129.348275,35.57635
울산광역시,중구,102,84,129.3395417,35.56739167
울산광역시,중구,102,85,129.3096972,35.57434167
울산광역시,남구,102,84,129.3323861,35.54076389
울산광역시,남구,102,84,129.3088444,35.53829167
울산광역시,남구,102,84,129.3101778,35.53161111
울산광역시,남구,102,84,129.3187222,35.54196667
울산광역시,남구,102,83,129.3167778,35.52628056
울산광역시,남구,102,84,129.3237222,35.54185
울산광역시,남구,102,84,129.3188444,35.53339444
울산광역시,남구,102,84,129.3341556,35.54138889
울산광역시,남구,101,84,129.268275,35.54694444
울산광역시,남구,101,84,129.2630111,35.54792222
울산광역시,남구,101,84,129.2961667,35.53224444
울산광역시,남구,102,83,129.3291222,35.52350833
울산광역시,남구,102,83,129.3206667,35.52135833
울산광역시,남구,102,83,129.3375,35.50986111
울산광역시,남구,102,83,129.341275,35.51658056
울산광역시,동구,104,83,129.4189528,35.50188889
울산광역시,동구,104,83,129.4264111,35.482975
울산광역시,동구,104,83,129.4285444,35.49503056
울산광역시,동구,104,83,129.4268639,35.4907
울산광역시,동구,104,83,129.4206444,35.50013611
울산광역시,동구,104,83,129.430875,35.51375833
울산광역시,동구,104,83,129.431575,35.50630278
울산광역시,동구,104,84,129.4231333,35.53634167
울산광역시,동구,104,83,129.4338889,35.52156389
울산광역시,동구,104,84,129.4336333,35.54294444
울산광역시,북구,103,85,129.3635444,35.57968889
울산광역시,북구,102,86,129.3583333,35.61975278
울산광역시,북구,102,86,129.350475,35.63523889
울산광역시,북구,102,86,129.3419333,35.62563333
울산광역시,북구,104,85,129.4506528,35.61240556
울산광역시,북구,103,85,129.3633972,35.57479167
울산광역시,북구,103,85,129.3598111,35.591775
울산광역시,북구,103,84,129.3878083,35.54293611
울산광역시,북구,103,83,129.4013972,35.52381944
울산광역시,울주군,101,84,129.2971639,35.53073889
울산광역시,울주군,102,81,129.3168639,35.43158056
울산광역시,울주군,98,84,129.1280444,35.56637222
울산광역시,울주군,101,81,129.2830556,35.41590278
울산광역시,울주군,100,84,129.2324194,35.56590278
울산광역시,울주군,102,83,129.306002,35.49313
울산광역시,울주군,98,84,129.1065147,35.5388225
울산광역시,울주군,102,80,129.3285667,35.34617222
울산광역시,울주군,100,82,129.2118444,35.46313056
울산광역시,울주군,100,86,129.2035306,35.65121667
울산광역시,울주군,99,86,129.1612,35.64043056
울산광역시,울주군,98,85,129.0934639,35.58756111
울산광역시,울주군,99,83,129.1591556,35.51908611
세종특별자치시,,66,103,127.2890691,36.4800121
세종특별자치시,세종특별자치시,66,103,127.2890691,36.4800121
세종특별자치시,세종특별자치시,66,106,127.298399,36.604528
세종특별자치시,세종특별자치시,65,105,127.2737741,36.5418737
세종특별자치시,세종특별자치시,66,105,127.3268658,36.5590889
세종특별자치시,세종특별자치시,67,104,127.370376,36.527112
세종특별자치시,세종특별자치시,65,103,127.28035,36.463826
세종특별자치시,세종특별자치시,64,104,127.2056006,36.4967934
세종특별자치시,세종특별자치시,65,106,127.2716217,36.592587
세종특별자치시,세종특별자치시,64,108,127.1955125,36.6812513
세종특별자치시,세종특별자치시,65,107,127.2641625,36.6560904
세종특별자치시,세종특별자치시,63,108,127.1582525,36.7223175
세종특별자치시,세종특별자치시,65,103,127.254625,36.47903611
세종특별자치시,세종특별자치시,65,103,127.256899,36.486542
세종특별자치시,세종특별자치시,65,103,127.2643055,36.4891526
세종특별자치시,세종특별자치시,65,104,127.2623972,36.51731111
세종특별자치시,세종특별자치시,65,104,127.2680855,36.52702202
세종특별자치시,세종특별자치시,65,104,127.2482222,36.51204167
세종특별자치시,세종특별자치시,65,104,127.247612,36.5119569
세종특별자치시,세종특별자치시,65,104,127.236841,36.519776
세종특별자치시,세종특별자치시,66,103,127.3011911,36.4835223
세종특별자치시,세종특별자치시,66,104,127.3106783,36.49875316
세종특별자치시,세종특별자치시,66,103,127.290412,36.47885
세종특별자치시,세종특별자치시,65,103,127.2795296,36.4712699
세종특별자치시,세종특별자치시,65,104,127.2479133,36.4939773
경기도,,60,120,127.0116889,37.27184444
경기도,수원시장안구,60,121,127.0122222,37.30101111
경기도,수원시장안구,60,121,126.9968861,37.30558333
경기도,수원시장안구,60,121,126.9735778,37.29476944
경기도,수원시장안구,60,121,126.993375,37.29938611
경기도,수원시장안구,60,121,127.0026222,37.29228611
경기도,수원시장안구,60,121,126.9976639,37.29377778
경기도,수원시장안구,61,121,127.0161333,37.29031667
경기도,수원시장안구,60,121,127.009175,37.29766667
경기도,수원시장안구,61,121,127.0184972,37.29898611
경기도,수원시장안구,60,121,127.0118194,37.30278889
경기도,수원시장안구,61,121,127.0236667,37.28771944
경기도,수원시권선구,60,120,126.974075,37.25473333
경기도,수원시권선구,60,120,127.0100556,37.25935833
경기도,수원시권선구,61,120,127.0151306,37.25051667
경기도,수원시권선구,61,120,127.0140333,37.25621944
경기도,수원시권선구,60,120,126.9961333,37.25516667
경기도,수원시권선구,60,120,126.9880972,37.269725
경기도,수원시권선구,60,120,126.9735778,37.27434444
경기도,수원시권선구,59,120,126.9521816,37.2727402
경기도,수원시권선구,60,120,126.9570883,37.2662253
경기도,수원시권선구,61,120,127.036975,37.25377778
경기도,수원시권선구,61,120,127.0317778,37.24849167
경기도,수원시권선구,61,120,127.0354222,37.24038611
경기도,수원시권선구,60,121,126.9617306,37.29042222
경기도,수원시팔달구,61,121,127.0378333,37.28310278
경기도,수원시팔달구,61,120,127.016275,37.26567778
경기도,수원시팔달구,60,120,127.0077778,37.26588889
경기도,수원시팔달구,60,120,127.0032194,37.27048056
경기도,수원시팔달구,60,120,126.9968861,37.27385
경기도,수원시팔달구,60,121,126.9963556,37.28051389
경기도,수원시팔달구,61,120,127.0305222,37.27921111
경기도,수원시팔달구,61,121,127.0314528,37.28253889
경기도,수원시팔달구,61,120,127.0418528,37.27511667
경기도,수원시팔달구,61,120,127.0233889,37.26755556
경기도,수원시팔달구,61,121,127.0147528,37.28125278
경기도,수원시영통구,61,120,127.0486333,37.25631111
경기도,수원시영통구,61,120,127.0425639,37.26763056
경기도,수원시영통구,61,120,127.0495,37.26725
경기도,수원시영통구,61,120,127.0451528,37.25376944
경기도,수원시영통구,61,120,127.0507889,37.26226944
경기도,수원시영통구,61,120,127.0595333,37.27085278
경기도,수원시영통구,62,120,127.0826444,37.26345556
경기도,수원시영통구,61,120,127.0584222,37.24405556
경기도,수원시영통구,62,120,127.076907,37.252774
경기도,수원시영통구,61,120,127.0588917,37.2378191
경기도,수원시영통구,61,120,127.0493384,37.2387141
경기도,수원시영통구,61,121,127.0476306,37.29023056
경기도,수원시영통구,62,121,127.0701278,37.29220556
경기도,성남시수정구,63,124,127.1477194,37.44749167
경기도,성남시수정구,63,124,127.143275,37.44023889
경기도,성남시수정구,63,124,127.1478889,37.44585278
경기도,성남시수정구,63,124,127.1510861,37.44073333
경기도,성남시수정구,62,124,127.1283333,37.43785833
경기도,성남시수정구,63,124,127.1408,37.44486667
경기도,성남시수정구,63,124,127.1350222,37.44261667
경기도,성남시수정구,63,124,127.1434639,37.44513889
경기도,성남시수정구,63,124,127.1411111,37.43572222
경기도,성남시수정구,62,124,127.1307528,37.43458333
경기도,성남시수정구,63,124,127.1574194,37.44666667
경기도,성남시수정구,63,124,127.1522528,37.44947222
경기도,성남시수정구,63,124,127.1631111,37.45211111
경기도,성남시수정구,62,124,127.1292889,37.46272222
경기도,성남시수정구,63,125,127.1496548,37.4682355
경기도,성남시수정구,62,124,127.1065194,37.45188611
경기도,성남시수정구,62,124,127.1036417,37.42223333
경기도,성남시수정구,62,124,127.1102333,37.41921389
경기도,성남시중원구,63,124,127.1394194,37.42766944
경기도,성남시중원구,63,124,127.1335306,37.429075
경기도,성남시중원구,63,124,127.1574717,37.4439752
경기도,성남시중원구,63,124,127.1645333,37.44223611
경기도,성남시중원구,63,124,127.1661333,37.44347222
경기도,성남시중원구,63,124,127.1709972,37.44924722
경기도,성남시중원구,63,124,127.1687889,37.4543
경기도,성남시중원구,63,124,127.1664194,37.43045556
경기도,성남시중원구,63,124,127.1604,37.43610278
경기도,성남시중원구,63,124,127.1675,37.43691389
경기도,성남시중원구,63,124,127.1484639,37.42548056
경기도,성남시중원구,63,123,127.1536417,37.41619167
경기도,성남시분당구,62,123,127.1210194,37.37996944
경기도,성남시분당구,63,122,127.1332,37.36728333
경기도,성남시분당구,62,123,127.1201306,37.37258333
경기도,성남시분당구,62,122,127.1229417,37.36955278
경기도,성남시분당구,62,122,127.128275,37.36399722
경기도,성남시분당구,62,122,127.1115444,37.36145
경기도,성남시분당구,62,122,127.1135861,37.35865833
경기도,성남시분당구,62,122,127.1173111,37.36313611
경기도,성남시분당구,62,122,127.1216333,37.35796389
경기도,성남시분당구,62,123,127.1278889,37.37983056
경기도,성남시분당구,63,123,127.1366667,37.37319444
경기도,성남시분당구,62,123,127.1292444,37.39673889
경기도,성남시분당구,62,123,127.1239861,37.39675556
경기도,성남시분당구,63,123,127.1323194,37.40921389
경기도,성남시분당구,62,123,127.1294194,37.406575
경기도,성남시분당구,63,123,127.1400222,37.40799722
경기도,성남시분당구,62,123,127.1032,37.37924722
경기도,성남시분당구,62,123,127.1163879,37.4060718
경기도,성남시분당구,62,123,127.1108405,37.3885291
경기도,성남시분당구,62,122,127.1070525,37.3516471
경기도,성남시분당구,62,122,127.111763,37.349365
경기도,성남시분당구,62,122,127.1230306,37.33675556
경기도,성남시분당구,62,123,127.0803667,37.39204167
경기도,의정부시,61,130,127.0358417,37.73528889
경기도,의정부시,61,131,127.0498444,37.74370278
경기도,의정부시,61,130,127.0449333,37.73800556
경기도,의정부시,61,130,127.0508222,37.70919444
경기도,의정부시,61,130,127.0451972,37.72374444
경기도,의정부시,61,130,127.0563444,37.72359722
경기도,의정부시,61,130,127.0589194,37.72874444
경기도,의정부시,61,131,127.0600556,37.74087222
경기도,의정부시,62,130,127.0891083,37.72830278
경기도,의정부시,62,130,127.0921778,37.73692222
경기도,의정부시,62,131,127.1117084,37.7553122
경기도,의정부시,61,131,127.0602861,37.74753056
경기도,의정부시,61,131,127.0444333,37.74626111
경기도,의정부시,61,131,127.030622,37.746306
경기도,의정부시,61,131,127.0344194,37.75736111
경기도,안양시만안구,59,123,126.9345,37.38377778
경기도,안양시만안구,59,123,126.9281333,37.39633889
경기도,안양시만안구,59,123,126.9198667,37.402225
경기도,안양시만안구,59,123,126.9167972,37.39323056
경기도,안양시만안구,59,123,126.9198861,37.39358611
경기도,안양시만안구,59,123,126.9230639,37.39153333
경기도,안양시만안구,59,123,126.9326444,37.38721667
경기도,안양시만안구,59,123,126.9379556,37.3897
경기도,안양시만안구,59,123,126.9342222,37.38143611
경기도,안양시만안구,59,123,126.9105639,37.38865833
경기도,안양시만안구,59,123,126.9126972,37.41674722
경기도,안양시만안구,59,123,126.9094333,37.41428056
경기도,안양시만안구,58,123,126.8973528,37.40623611
경기도,안양시만안구,59,123,126.9111528,37.40088056
경기도,안양시만안구,59,123,126.9036417,37.39895
경기도,안양시동안구,59,123,126.9533556,37.3897
경기도,안양시동안구,59,123,126.9355444,37.39698333
경기도,안양시동안구,59,123,126.9435778,37.39425556
경기도,안양시동안구,59,123,126.9468861,37.401575
경기도,안양시동안구,59,123,126.9493528,37.39084444
경기도,안양시동안구,59,123,126.9522639,37.39326389
경기도,안양시동안구,60,123,126.9666222,37.40194722
경기도,안양시동안구,60,123,126.9730639,37.399475
경기도,안양시동안구,60,123,126.9615667,37.395925
경기도,안양시동안구,60,123,126.975775,37.38658333
경기도,안양시동안구,60,123,126.9663444,37.38759167
경기도,안양시동안구,60,123,126.9715333,37.38269444
경기도,안양시동안구,60,122,126.9603417,37.36808333
경기도,안양시동안구,59,123,126.9546639,37.37840556
경기도,안양시동안구,60,122,126.9609222,37.36467222
경기도,안양시동안구,59,123,126.9545889,37.38694722
경기도,안양시동안구,60,123,126.9584861,37.37917778
경기도,안양시동안구,60,123,126.9682417,37.37333889
경기도,부천시,56,125,126.766,37.5035917
경기도,부천시,57,125,126.7890861,37.48458889
경기도,부천시,57,125,126.7905972,37.4916
경기도,부천시,56,125,126.7703,37.48501944
경기도,부천시,56,125,126.7646417,37.50325
경기도,부천시,56,125,126.7562556,37.49774722
경기도,부천시,56,125,126.7811194,37.47963056
경기도,부천시,57,125,126.7977451,37.4800464
경기도,부천시,57,125,126.809075,37.47534167
경기도,부천시,57,126,126.8051972,37.51392778
경기도,부천시,57,126,126.7940667,37.52636667
경기도,광명시,58,125,126.8667083,37.47575
경기도,광명시,58,125,126.8647222,37.48581944
경기도,광명시,58,125,126.8579889,37.48055833
경기도,광명시,58,125,126.859,37.4774
경기도,광명시,58,125,126.8584222,37.47429167
경기도,광명시,58,125,126.8492639,37.47596667
경기도,광명시,58,125,126.8510667,37.46884722
경기도,광명시,58,125,126.8556444,37.46653333
경기도,광명시,58,125,126.8699556,37.48802222
경기도,광명시,58,125,126.8687083,37.481875
경기도,광명시,58,125,126.8724333,37.47809444
경기도,광명시,58,125,126.8666,37.47127778
경기도,광명시,58,124,126.8712417,37.46233889
경기도,광명시,58,124,126.8768528,37.46191389
경기도,광명시,58,124,126.883775,37.45594167
경기도,광명시,58,124,126.8798667,37.46292778
경기도,광명시,58,124,126.8875083,37.44581944
경기도,광명시,58,124,126.8798194,37.43744444
경기도,광명시,58,123,126.8828502,37.41864025
경기도,광명시,58,123,126.8534222,37.41286111
경기도,평택시,62,114,127.1146556,36.98943889
경기도,평택시,61,114,127.0644667,36.96237222
경기도,평택시,59,114,126.9338083,36.98285278
경기도,평택시,58,114,126.8874556,36.98004722
경기도,평택시,59,115,126.9361,37.03708333
경기도,평택시,62,117,127.0929556,37.09725
경기도,평택시,61,117,127.0374194,37.1054
경기도,평택시,61,115,127.0198,37.03943611
경기도,평택시,60,115,126.9826444,37.00483889
경기도,평택시,59,114,126.9236333,36.96448333
경기도,평택시,61,116,127.0580972,37.05251389
경기도,평택시,61,116,127.0579222,37.06332778
경기도,평택시,62,115,127.0883889,37.03976667
경기도,평택시,61,116,127.0597306,37.07484444
경기도,평택시,61,116,127.0623667,37.07875278
경기도,평택시,61,116,127.0554,37.07979722
경기도,평택시,61,116,127.0545556,37.07358889
경기도,평택시,62,114,127.0947528,36.98719722
경기도,평택시,62,114,127.0826111,36.98648056
경기도,평택시,62,114,127.0894528,36.99801389
경기도,평택시,62,114,127.0973194,36.99768333
